refs,hyps,same_indices,random_indices,same_index_bleu1,different_index_bleu1,same_index_bleu2,different_index_bleu2,same_index_bleu3,different_index_bleu3,same_index_bleu4,different_index_bleu4,same_index_rouge,different_index_rouge,same_index_bert,different_index_bert,same_index_bleurt,different_index_bleurt
今年政府加强了对贫困人群的补贴力度。,"{'政府对贫困户的补贴也越来越强大。', 'S002486_P0005_T00'}","(134, 134)","[110, 603]",55.156056411537236,6.920912606335218,40.28028837283518,0.0,27.348494919780016,0.0,0.0,0.0,52.578565672807144,7.779141104270902,82.73866176605225,70.22519707679749,0.7932349443435669,0.2700459361076355
危险发生时，比起财物，生命更重要。,"{'危险发生时,生命最重要的东西是生命。', 'S002495_P0000_T00'}","(135, 135)","[599, 388]",55.55555555555555,16.722375607281503,44.28074427700476,0.0,33.25143292141238,0.0,26.46015952359329,0.0,57.049790600223794,15.167938386926036,84.36506986618042,67.66133904457092,0.6482114195823669,0.4071521759033203
他抛下家人，带着家中财物逃走了。,"{'家人放弃了家里所有的财物,逃跑了。', 'S002500_P0005_T00'}","(136, 136)","[684, 97]",47.058823529411775,5.555555555555555,29.70442628930023,0.0,0.0,0.0,0.0,0.0,48.39604839599269,5.5555555555055545,86.71684861183167,64.00445103645325,0.7798253893852234,0.05942089110612869
他抛下家人，带着家中财物逃走了。,"{'S002500_P0007_T00', '他放弃了家人的财物,逃跑了。'}","(137, 137)","[1134, 716]",49.53587998572469,6.49000652559504,31.47950234345497,0.0,0.0,0.0,0.0,0.0,52.86549707598783,7.231040564348366,88.71136903762817,65.33653140068054,0.7989033460617065,0.1349402368068695
不少餐巾纸上都会印有好看的花纹。,"{'S002504_P0005_T00', '餐巾纸一张里全是印刷精美的,点餐巾纸也太漂亮了。'}","(138, 138)","[621, 1098]",24.999999999999996,8.333333333333332,14.744195615489712,0.0,9.960317042892665,0.0,0.0,0.0,27.857142857073796,8.333333333283333,73.83527159690857,68.96507143974304,0.47762393951416016,0.2964014410972595
不少餐巾纸上都会印有好看的花纹。,"{'S002504_P0007_T00', '嘲笑的纸张很多,都印刷得很漂亮。'}","(139, 139)","[889, 50]",31.250000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.999999999950003,0.0,75.11389255523682,64.65337872505188,0.36027976870536804,0.12175838649272919
你又忘带钥匙了？没办法，等我回去吧。,"{'他再也忘掉你已经找不到办法了,现在你等等我。', 'S002520_P0005_T00'}","(140, 140)","[709, 565]",36.36363636363637,17.503466380858946,18.609684207969416,0.0,0.0,0.0,0.0,0.0,29.417475728090004,18.60521235517586,78.28773260116577,70.16283869743347,0.34471601247787476,0.4158784747123718
你又忘带钥匙了？没办法，等我回去吧。,"{'钥匙你再也忘掉,就别找我了,我等你了。', 'S002520_P0007_T00'}","(141, 141)","[512, 373]",42.10526315789474,7.142857142857142,15.29438225803745,0.0,0.0,0.0,0.0,0.0,26.98762902839023,7.602862253962289,75.93129277229309,70.08569836616516,0.6222667694091797,0.12722213566303253
你有什么办法就快说，别藏着掖着。,"{'有没有什么办法快地说不吃饭吗?', 'S002529_P0000_T00'}","(142, 142)","[238, 751]",43.65699263480884,9.996241358621182,34.159885227031,0.0,29.31473105936569,0.0,25.034468860535334,0.0,45.06759469946152,9.686937747397257,75.3357470035553,68.61504912376404,0.2990081310272217,0.1413581818342209
除了这么做，我还有什么办法？,"{'S002533_P0005_T00', '这项工作除了我之外,还有别的办法。'}","(143, 143)","[163, 960]",47.058823529411775,12.500000000000002,29.70442628930023,0.0,0.0,0.0,0.0,0.0,44.338513778177116,12.499999999949999,78.98964881896973,67.52538084983826,0.5229366421699524,0.1485779583454132
除了这么做，我还有什么办法？,"{'S002533_P0007_T00', '这件事除了我之外,还有别的办法吗?'}","(144, 144)","[848, 786]",47.058823529411775,10.73538990107551,29.70442628930023,0.0,0.0,0.0,0.0,0.0,44.338513778177116,12.126865671619305,81.30016922950745,70.25192379951477,0.6534366011619568,0.08174625039100647
这场比赛不公平！,"{'这是一场普通的比赛。', 'S002550_P0000_T00'}","(145, 145)","[717, 1111]",40.0,4.999999999999999,21.081851067789188,0.0,0.0,0.0,0.0,0.0,43.386243386177036,5.234239444706392,75.72454810142517,66.38438701629639,0.568897008895874,0.19899272918701172
这场比赛不公平！,"{'这种比赛不公正。', 'S002550_P0007_T00'}","(146, 146)","[272, 895]",62.50000000000002,0.0,51.75491695067657,0.0,44.69517675482838,0.0,36.55552228545123,0.0,62.49999999994999,0.0,85.10653972625732,66.70070290565491,0.7598509788513184,0.1679399311542511
今晚之前必须填完这个表格。,"{'今天晚上有多久必须填完表格?', 'S002562_P0005_T00'}","(147, 147)","[4, 568]",57.14285714285717,13.636363636363638,41.93139346887674,0.0,30.830160098190408,0.0,22.718709780542323,0.0,59.097348714778185,13.636363636313636,81.40658140182495,63.66754770278931,0.49424129724502563,0.15944889187812805
这间玻璃作坊有一百年历史了。,"{'能做家是中华民族的优良传统。', 'S002578_P0000_T00'}","(148, 148)","[794, 885]",7.142857142857142,3.125,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142807142,3.2692307692027454,66.48072004318237,66.10284447669983,0.11085525155067444,0.2170615941286087
这间玻璃作坊有一百年历史了。,"{'玻璃行业是一项历史悠久的行业。', 'S002578_P0005_T00'}","(149, 149)","[831, 763]",40.0,19.999999999999996,23.90457218668787,0.0,0.0,0.0,0.0,0.0,41.28125510698721,20.640627553465396,74.61021542549133,68.7472939491272,0.6520885229110718,0.259149968624115
小时候，我们爱玩玻璃珠。,"{'我们从小就喜欢吃甜食,所以会少睡觉。', 'S002580_P0000_T00'}","(150, 150)","[221, 841]",22.22222222222222,6.666666666666667,11.433239009500591,0.0,0.0,0.0,0.0,0.0,18.571428571359508,6.666666666616666,78.52570414543152,66.24007225036621,0.34796881675720215,0.05019408464431763
部分与部分之间不是孤立的，而是联系的。,"{'感冒不是单纯的感冒,而是复杂的感冒。', 'S002592_P0005_T00'}","(151, 151)","[371, 141]",36.78731267970754,4.811030377273186,20.233724545916854,0.0,0.0,0.0,0.0,0.0,37.78268063977912,6.2124808041308235,76.38689279556274,65.43917655944824,0.4256725311279297,0.08386360108852386
我们对彩票司空见惯了。,"{'S002595_P0000_T00', '彩票是我的中国彩票。'}","(152, 152)","[910, 400]",36.19349672143838,5.578254003710745,19.075647687597005,0.0,0.0,0.0,0.0,0.0,37.923637923598086,10.902255639108146,74.42339658737183,70.00840902328491,0.32419514656066895,0.2609331011772156
我们对彩票司空见惯了。,"{'S002595_P0007_T00', '彩票是我的妈妈。'}","(153, 153)","[1054, 434]",34.36446393954861,0.0,18.368578620276967,0.0,0.0,0.0,0.0,0.0,30.11394465543743,0.0,74.89104866981506,72.28515148162842,0.1446433663368225,0.12406572699546814
有的作家写小说从不打草稿，一气呵成。,"{'有的人写家庭作业,不写男朋友。', 'S002607_P0000_T00'}","(154, 154)","[278, 727]",38.20743514363916,7.122777528017815,14.947910066133433,0.0,0.0,0.0,0.0,0.0,29.814271749725567,7.387168589312195,74.37461614608765,67.87458062171936,0.2077842801809311,0.029140211641788483
有的作家写小说从不打草稿，一气呵成。,"{'有的人说写作业在房间里不要写男生。', 'S002607_P0002_T00'}","(155, 155)","[188, 713]",38.8241882763772,6.320989895118661,15.125781892550492,0.0,0.0,0.0,0.0,0.0,28.524895300095572,11.53167819835503,74.36038851737976,74.17147755622864,0.2206302136182785,0.23819394409656525
这人真是说谎不打草稿。,"{'你如果说谎的话,就不要写草稿了。', 'S002608_P0000_T00'}","(156, 156)","[903, 913]",37.5,0.0,22.360679774997894,0.0,0.0,0.0,0.0,0.0,41.68048645653663,0.0,80.41529059410095,64.3139660358429,0.6724612712860107,0.002071768045425415
这人真是说谎不打草稿。,"{'S002608_P0002_T00', '他的谎言没有写草稿。'}","(157, 157)","[295, 673]",36.19349672143838,13.636363636363638,26.977039670850655,0.0,20.190932736684847,0.0,0.0,0.0,37.923637923598086,14.898479388190507,79.68361973762512,70.8096444606781,0.5378868579864502,0.3706543445587158
公共场合要注意自己的言行举止。,"{'我们在公共场合应当注意礼貌。', 'S002646_P0000_T00'}","(158, 158)","[995, 875]",46.55313898520114,10.510660765630725,36.519286785313476,0.0,27.45516743351391,0.0,20.458069164373967,0.0,48.16146429150816,10.795051611333774,79.6931266784668,64.6918535232544,0.7565761208534241,0.21032162010669708
他反复检查了好几遍后才提交了答案。,"{'S002656_P0002_T00', '建设者反复检查后,给出了正确的答案。'}","(159, 159)","[133, 68]",49.99999999999999,5.871331642584225,38.34824944236852,0.0,30.2109317513375,0.0,20.706193828327603,0.0,51.34481154019589,6.049506049462391,83.20074081420898,67.93038249015808,0.6911150217056274,0.0931224375963211
对于生活是什么这个问题，不同的人会有不同的答案。,"{'对生活情况不同的人,也会有不同的答案。', 'S002660_P0002_T00'}","(160, 160)","[638, 639]",60.680567888979155,10.510660765630725,53.3876614174919,0.0,46.88978913475088,0.0,41.51877404693219,0.0,67.95435865200866,10.795051611333774,84.11746621131897,64.07434940338135,0.7298989295959473,0.23487596213817596
这道题答案很简单，但它背后的道理却很深刻。,"{'S002668_P0002_T00', '答案很简单,但里面太深了。'}","(161, 161)","[140, 184]",33.257415168402105,18.18181818181818,24.476794816625986,0.0,20.669335140501833,0.0,17.576720371825974,0.0,42.590329900503825,20.33476060717379,83.56502652168274,69.14907097816467,0.7089799642562866,0.12994347512722015
大雨让我的心情也变得很糟糕。,"{'这场大雨让他心情不好。', 'S002677_P0000_T00'}","(162, 162)","[603, 976]",41.52547563801129,7.122777528017815,30.79611696025472,0.0,20.018666931862025,0.0,0.0,0.0,46.6748466257433,7.387168589312195,81.12162947654724,69.2163348197937,0.6445757746696472,0.13375970721244812
太巧了，我也住在这附近。,"{'正正着正着,我住的地方就在附近。', 'S002687_P0002_T00'}","(163, 163)","[1100, 22]",37.5,11.031211282307444,22.360679774997894,0.0,15.285535436643995,0.0,0.0,0.0,41.20879120872282,11.684125705039227,80.53000569343567,65.76236486434937,0.6726048588752747,0.19145603477954865
你没找到裁缝店吗？应该就在附近才对。,"{'S002689_P0002_T00', '没找到到洗衣服店的附近吗?'}","(164, 164)","[777, 622]",36.653744525105374,5.546312610911029,24.975316986585536,0.0,15.686678577558837,0.0,0.0,0.0,36.84144974466059,5.704979059983886,81.58665299415588,65.59571027755737,0.4364292621612549,0.20379766821861267
希望每位顾客都能享受到我们最优质的服务。,"{'S002702_P0002_T00', '希望每位顾客都能拿到我们优质的服务。'}","(165, 165)","[780, 275]",84.51260214357934,7.6923076923076925,78.91740985512538,0.0,72.63085142358734,0.0,65.3923278611969,0.0,88.98207056097921,8.487824841347129,96.4939534664154,66.71615839004517,0.8370833992958069,0.1514955461025238
我们最近推出的新菜品并不受顾客们的欢迎。,"{'我们最近新开了一家店,不接受顾客的欢迎。', 'S002706_P0002_T00'}","(166, 166)","[209, 686]",64.99999999999999,4.650292881417059,52.31483637805969,0.0,42.36258116837366,0.0,30.752616970214323,0.0,64.99999999994999,5.880982881095603,83.91618132591248,66.02375507354736,0.5569634437561035,0.09967173635959625
超市里有各种各样的商品供顾客选择。,"{'超市里有各种各样的商品可供顾客挑选。', 'S002709_P0002_T00'}","(167, 167)","[1072, 763]",88.8888888888889,12.500000000000002,79.21180343813391,0.0,73.19587495200226,0.0,67.62614585942505,0.0,91.2796649603913,13.216374268944438,96.95262908935547,67.36207008361816,0.8883489966392517,0.14829698204994202
这家店推出的商品总是能迎合顾客的需求。,"{'这家店推出了一款符合顾客的要求的食物。', 'S002710_P0002_T00'}","(168, 168)","[764, 446]",63.15789473684212,15.334073577155388,49.55946277833521,0.0,41.64773822046176,0.0,34.11488281065382,0.0,57.89473684205527,15.94904458594573,85.72002053260803,64.03441429138184,0.6225362420082092,0.30798259377479553
他接触过各种各样的人，所以能创作出优秀的作品。,"{'因为与各种人接触过,所以他创作了自己最出色的作品。', 'S002744_P0002_T00'}","(169, 169)","[48, 498]",63.99999999999998,0.0,46.18802153517006,0.0,30.302889766585825,0.0,18.85850947396187,0.0,49.82728842826706,0.0,84.8311185836792,65.38574695587158,0.7229043245315552,0.03611815720796585
他的梦想是建立一个属于他的金融帝国。,"{'他梦想建设一个金融王国。', 'S002762_P0000_T00'}","(170, 170)","[688, 483]",50.54422164271946,6.236713233544119,33.38841393908982,0.0,0.0,0.0,0.0,0.0,61.90476190475407,6.438227814171732,89.03888463973999,63.29259276390076,0.7891162037849426,0.15192487835884094
他从金融市场中赚到了一大笔财富。,"{'他在金融市场赚了第一桶金。', 'S002763_P0002_T00'}","(171, 171)","[900, 1040]",54.96387631047353,4.761904761904762,33.02917905594547,0.0,25.065152730087128,0.0,18.803873269694872,0.0,60.78182107100406,5.323791237495526,88.83482217788696,63.15626502037048,0.6052632927894592,0.07774610817432404
大家要小心金融诈骗，不要因为贪心而上当。,"{'大家在金融危机中要小心被骗子骗了,不要贪心。', 'S002764_P0002_T00'}","(172, 172)","[553, 677]",59.09090909090908,16.10308485161327,41.089070180665914,0.0,20.361395691706615,0.0,0.0,0.0,52.145002144943554,12.126865671619305,84.6437156200409,66.92768931388855,0.6611863374710083,0.025511302053928375
这真是一场精彩的决赛！,"{'S002785_P0002_T00', '决赛现场太精彩了。'}","(173, 173)","[539, 758]",44.48541127315599,9.942659075715216,29.841721084143675,0.0,0.0,0.0,0.0,0.0,29.417475728127336,10.4684788894928,76.59097909927368,65.58824181556702,0.7038562297821045,0.09882459044456482
他在决赛时出现了重大失误。,"{'S002790_P0002_T00', '他在决赛中犯了一次小失误。'}","(174, 174)","[1018, 462]",61.538461538461554,11.530253528648418,50.63696835418334,0.0,41.199124531714055,0.0,28.917849332325716,0.0,61.53846153841154,12.668146793754733,91.92850589752197,70.28446793556213,0.7401751279830933,0.2610972225666046
这家肯德基已经开了十年了。,"{'S002794_P0000_T00', '肯德基已经开十年了。'}","(175, 175)","[487, 884]",74.08182206817182,0.0,69.845011662746,0.0,64.71643255082532,0.0,58.20085014756565,0.0,84.1413825461157,0.0,89.88669514656067,61.62002682685852,0.8458354473114014,0.05706232786178589
我家楼下的肯德基生意特别好。,"{'我家楼下肯德基的人流量很好。', 'S002804_P0000_T00'}","(176, 176)","[199, 734]",71.42857142857146,10.47249843574439,57.416925176321456,0.0,43.518437142851155,0.0,29.420957081163703,0.0,64.28571428566428,12.280483248210231,89.21003341674805,64.36968445777893,0.7202489376068115,0.04731746017932892
这位老师的教学水平很高。,"{'他老师教学水平很高。', 'S002810_P0002_T00'}","(177, 177)","[189, 998]",73.68576777701837,8.18730753077982,68.4999293594488,0.0,62.1537193933014,0.0,57.89300674674101,0.0,80.49853372431011,8.94428152489663,92.63685941696167,66.88921451568604,0.8259668946266174,0.18850883841514587
老师最喜欢认真学习的学生。,"{'学生认真学习,老师喜欢看他们。', 'S002820_P0002_T00'}","(178, 178)","[1109, 666]",73.33333333333334,0.0,56.0611910581388,0.0,36.43094426946136,0.0,25.194602426298164,0.0,35.35534816935647,0.0,78.54115962982178,67.9449200630188,0.5686152577400208,0.13214601576328278
老师们每周五下午都会开会。,"{'老师们每个星期都没召开联欢会。', 'S002824_P0002_T00'}","(179, 179)","[365, 491]",53.33333333333335,8.314353792100524,39.03600291794134,0.0,28.620185370050958,0.0,21.023693683267553,0.0,56.56855707100759,10.647582475124185,85.73238253593445,65.14080166816711,0.5094226598739624,0.1348734050989151
你不需要送我什么礼物，有这份心意就足够了。,"{'这是不寻常的礼物,你心里知道吗?', 'S002828_P0000_T00'}","(180, 180)","[368, 303]",27.435586085499068,10.000000000000002,11.567858796240015,0.0,0.0,0.0,0.0,0.0,20.87295051281939,10.8465608464945,71.58838510513306,66.04729294776917,0.556519091129303,0.28260481357574463
他发表了很多论文。,"{'他宣布,宾馆的宾馆数量越来越多。', 'S002848_P0000_T00'}","(181, 181)","[1091, 957]",18.75,3.8493840027736157,0.0,0.0,0.0,0.0,0.0,0.0,20.953367875583083,5.083690151810546,70.13223767280579,63.0531907081604,0.21147501468658447,0.06289052218198776
这篇论文在老师那里得到了很高的评价。,"{'S002852_P0002_T00', '这篇论文的评价非常高。'}","(182, 182)","[1050, 937]",43.29927339545866,15.384615384615385,33.848599053827094,0.0,27.239364773686887,0.0,19.121983141453526,0.0,49.699846433057246,7.6923076922576925,85.17146110534668,73.26218485832214,0.8486788272857666,0.41816115379333496
他上班打游戏被老板发现了。,"{'S002862_P0000_T00', '老板发现他出差时,在手机上拿了钱。'}","(183, 183)","[518, 555]",47.058823529411775,8.785910567087734,29.70442628930023,0.0,22.743660195259537,0.0,17.026024721767097,0.0,38.649789029467954,11.770451770453395,77.73618698120117,68.23871731758118,0.3727130591869354,0.20236453413963318
他醒来时发现自己在医院里。,"{'他醒来后发现自己在医院。', 'S002864_P0002_T00'}","(184, 184)","[879, 595]",84.33740467435464,4.598493014643029,75.12131188464936,0.0,67.78945207285166,0.0,59.74178044844197,0.0,87.7197452228884,6.944444444451853,97.60470986366272,65.98062515258789,0.8499462008476257,0.23068121075630188
我国的经济一直以较高的速度向前发展。,"{'S002878_P0002_T00', '我国的经济建设飞跃式地发展。'}","(185, 185)","[426, 164]",42.94155960430207,10.526315789473687,38.59231109463205,0.0,33.414276384795045,0.0,26.720054437686755,0.0,48.50746268654467,10.795051611323018,82.154780626297,67.4159049987793,0.7668877243995667,0.0871618390083313
我不反对你玩游戏，但必须控制时间。,"{'S002886_P0002_T00', '我不反对玩游戏,但是我会控制好时间。'}","(186, 186)","[811, 905]",72.22222222222223,0.0,58.29830881301377,0.0,43.96266120540607,0.0,27.43406514687287,0.0,74.16472778030754,0.0,91.16038680076599,64.53385949134827,0.6547569632530212,0.009714782238006592
你应该学会倾听那些反对的声音。,"{'S002898_P0002_T00', '我们要学会倾听反对的声音。'}","(187, 187)","[1075, 468]",65.95414762772627,4.761904761904762,61.39996995704954,0.0,56.07381643860639,0.0,49.588554702454445,0.0,70.71069633880256,5.323791237495526,91.18433594703674,66.39075875282288,0.8450310230255127,0.16427375376224518
我的建议被否定了。,"{'我否认你的提议。', 'S002899_P0002_T00'}","(188, 188)","[698, 775]",55.156056411537236,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,46.736502820268875,17.114937180028367,85.00195145606995,67.56643056869507,0.6860081553459167,0.07659214735031128
自我否定是需要付出极大的勇气的。,"{'自己否定要多大勇气。', 'S002909_P0002_T00'}","(189, 189)","[495, 11]",43.9049308875221,1.8268352405273465,23.139930352807966,0.0,0.0,0.0,0.0,0.0,55.88697017268145,4.008122612784186,76.7733633518219,64.23786282539368,0.6933760046958923,0.08737844228744507
有人唱反调才是正常的，大家都支持反而有问题。,"{'有的人唱反调是正常的。', 'S002937_P0000_T00'}","(190, 190)","[47, 349]",33.4435855610402,10.526315789473687,27.169697348661916,0.0,22.938456978068928,0.0,18.253011694350576,0.0,50.505050505057916,11.600541497379972,83.97927284240723,65.9227192401886,0.561649739742279,0.17735305428504944
你只知道唱反调，从来都没有提出过什么好的意见。,"{'S002942_P0000_T00', '你觉得唱反调从来没好吗?'}","(191, 191)","[594, 274]",26.65664362298983,24.999999999999996,17.04964654817294,0.0,10.514190184349385,0.0,0.0,0.0,38.7477509895707,25.98888525656189,77.2674560546875,69.70389485359192,0.6168991327285767,0.1108539029955864
这款游戏有防沉迷系统。,"{'S002947_P0002_T00', '这个游戏有帮助沉迷系统。'}","(192, 192)","[880, 975]",74.99999999999997,0.0,63.96021490668311,0.0,54.69655075928688,0.0,43.66835442847811,0.0,77.96665576980149,0.0,88.78324031829834,71.38046622276306,0.7153613567352295,0.17163880169391632
自从他沉迷于游戏后，学习成绩一落千丈。,"{'自己沉迷电脑游戏已经退步了。', 'S002951_P0002_T00'}","(193, 193)","[1038, 554]",29.985965887505575,4.065696597405992,17.96593222148525,0.0,0.0,0.0,0.0,0.0,34.80162449232923,5.865886245075155,75.04204511642456,67.46526956558228,0.4144018292427063,0.1535281538963318
美丽的景色让我沉迷。,"{'S002958_P0002_T00', '夏天的食物真漂亮,我沉迷其中。'}","(194, 194)","[723, 329]",33.333333333333336,10.000000000000002,21.821789023599234,0.0,15.415080049095202,0.0,0.0,0.0,37.14285714278808,9.99999999995,79.96118664741516,67.06469058990479,0.46546727418899536,0.34098905324935913
老师最终承认我才是正确的。,"{'老师终于承认我讲错了话。', 'S002970_P0002_T00'}","(195, 195)","[953, 347]",53.669257520043864,0.0,36.69707715086976,0.0,23.13967461386088,0.0,0.0,0.0,55.82165605091388,0.0,85.3309690952301,67.61444807052612,0.7631945610046387,0.2615184187889099
我的手受过伤，提一会东西都会吃不消。,"{'S002991_P0002_T00', '我准备好了行李,就不能在外地旅行了。'}","(196, 196)","[879, 435]",16.666666666666668,9.735009788392562,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666616667,10.846560846535318,68.0171549320221,62.01872229576111,0.13765615224838257,0.14910121262073517
第一次见面就迟到会给人不好的印象。,"{'第一次见面迟到的人往往会留下印象最深刻。', 'S002998_P0002_T00'}","(197, 197)","[272, 635]",64.99999999999999,5.241712955237777,45.30597729822598,0.0,32.46284552986226,0.0,25.187508351984913,0.0,58.692790211351586,9.932319592169945,79.0553331375122,68.45794916152954,0.6035019755363464,0.280906081199646
你迟到了三分钟，所以要罚酒三杯。,"{'你迟到几分钟,谢了,我罚你三分钟。', 'S003002_P0000_T00'}","(198, 198)","[713, 355]",52.94117647058824,12.500000000000002,36.38034375544995,0.0,26.034991753306883,0.0,0.0,0.0,48.39604839599269,13.736263736195337,81.74240589141846,67.36655235290527,0.5194059014320374,0.13733375072479248
打扮后的他和打扮前比起来简直像换了个人。,"{'S003016_P0000_T00', '打扮前和老爸有巨大的差别。'}","(199, 199)","[398, 941]",26.937483606626493,15.76599114844609,16.187413062610407,0.0,11.161017248591108,0.0,0.0,0.0,22.32029028144949,5.397525805644703,72.31807112693787,65.00069499015808,0.4053891897201538,0.07862678915262222
他还没有意识到自己已经得罪了很多人。,"{'S003026_P0000_T00', '自己想得罪了很多人,但没人得罪过。'}","(200, 200)","[234, 915]",55.46312610911027,28.57142857142857,44.28375495703089,0.0,36.66938491997308,0.0,31.592888895794278,0.0,51.344811540207246,23.337423312816387,84.56358909606934,66.41340851783752,0.6592333912849426,0.2887725830078125
为了躲避大雨，他跑到了超市里面。,"{'下雨了,他跑去超市躲避了雨。', 'S003031_P0000_T00'}","(201, 201)","[352, 870]",61.91984998215586,3.344358556104022,35.195153568914606,0.0,0.0,0.0,0.0,0.0,39.64912280698199,5.0505050505124585,85.38243174552917,67.87965893745422,0.7252236604690552,0.1503143012523651
既然困难无法躲避，那就解决它。,"{'S003033_P0000_T00', '你的困难是无法解决的,是鱼龙混杂的,还是解决你?'}","(202, 202)","[609, 1129]",24.999999999999996,10.036151784731068,18.05787796286538,0.0,0.0,0.0,0.0,0.0,27.94348508627425,8.60095976374849,74.20605421066284,68.14767718315125,0.3016374409198761,0.07981675863265991
我低下头躲避刺眼的阳光。,"{'我低头看灯,支持灯亮。', 'S003036_P0000_T00'}","(203, 203)","[822, 649]",33.203662410264094,11.530253528648418,17.412147463769816,0.0,0.0,0.0,0.0,0.0,34.651847008785644,12.668146793754733,77.70727276802063,65.66372513771057,0.422074556350708,0.024490520358085632
别把我逼急了，小心我和你翻脸！,"{'S003046_P0000_T00', '你不要逼我急躁,我就会翻脸了。'}","(204, 204)","[690, 74]",53.33333333333335,9.736661157114591,19.51800145897067,0.0,0.0,0.0,0.0,0.0,33.333333333283335,13.938058968716494,78.79934906959534,61.46436333656311,0.7147960066795349,0.10163909941911697
原来你是他的儿子啊，怪不得你看起来这么面熟。,"{'他是你儿子,怪不得脸色不好。', 'S003065_P0000_T00'}","(205, 205)","[484, 997]",36.30330784335595,0.0,21.750934106185056,0.0,13.057762583886472,0.0,0.0,0.0,35.54360812424901,0.0,79.03221249580383,66.39395952224731,0.604403555393219,0.05495721101760864
这罐八宝粥都已经过期变质了。,"{'S003076_P0000_T00', '八宝粥已经过期了,不好吃。'}","(206, 206)","[855, 148]",64.10499775216033,8.695652173913045,49.732087589801964,0.0,39.67633609595092,0.0,27.576989477711045,0.0,66.48451730414725,9.724364563006944,84.68663096427917,66.04285836219788,0.6597877740859985,0.15055891871452332
楼道里放着的那两个灭火器已经过期了。,"{'S003078_P0002_T00', '楼道旁边的火消灭器过期了。'}","(207, 207)","[303, 1000]",52.36249217872196,0.0,34.46921217220151,0.0,24.499349991707902,0.0,17.787169215425674,0.0,55.26217461699837,0.0,84.86548066139221,66.30019545555115,0.8295877575874329,0.08445166051387787
爷爷每天都会看报纸，了解天下大事。,"{'S003092_P0002_T00', '爷爷每天看报纸,对国家的大事了解得津津有味。'}","(208, 208)","[888, 325]",54.54545454545453,2.620323416595701,42.640143271122085,0.0,30.100671895439564,0.0,19.46452196207349,0.0,49.675470728034696,4.104204753207597,84.47481989860535,65.16899466514587,0.7416476607322693,0.036374449729919434
长期吸入这种物质容易导致孕妇流产。,"{'S003101_P0000_T00', '吸取这些东西会导致流产。'}","(209, 209)","[393, 117]",38.455703428359215,7.6923076923076925,26.29460478514016,0.0,16.580301377320772,0.0,0.0,0.0,45.640716759511356,8.219954648462538,84.2835783958435,69.12484765052795,0.7306013703346252,0.08585277199745178
我现在看见你就觉得恶心！,"{'我看得你恶心。', 'S003131_P0001_T00'}","(210, 210)","[1141, 227]",41.96071367631026,12.473426467088238,18.502935537050632,0.0,0.0,0.0,0.0,0.0,46.59584741670813,12.876455628386699,86.36205196380615,68.44047904014587,0.7910698056221008,0.11422285437583923
我现在看见你就觉得恶心！,"{'我看你吃得这么乏味。', 'S003131_P0002_T00'}","(211, 211)","[192, 298]",32.749230123119276,10.987343836674063,0.0,0.0,0.0,0.0,0.0,0.0,35.777126099676686,13.040204788422677,78.70441675186157,68.05710196495056,0.4171716570854187,0.04532821476459503
快收起你这副令人恶心的样子。,"{'我惭愧地否定了他那长得好看的面孔。', 'S003140_P0000_T00'}","(212, 212)","[806, 620]",11.76470588235294,2.928857090174741,0.0,0.0,0.0,0.0,0.0,0.0,12.668146793718451,5.225225225235258,71.92418575286865,66.34163856506348,0.4907573461532593,0.13111022114753723
网上支付方便又快捷，很受年轻人喜爱。,"{'S003146_P0000_T00', '网络上方便了很多年轻人。'}","(213, 213)","[820, 580]",45.48979947844749,15.0,27.43138121063911,0.0,16.587567508017898,0.0,0.0,0.0,55.71428571427788,16.64184661199331,79.21982407569885,64.18049931526184,0.4744730591773987,0.11986151337623596
网上支付方便又快捷，很受年轻人喜爱。,"{'网络上支付很方便,很多年轻人很喜欢。', 'S003146_P0002_T00'}","(214, 214)","[681, 566]",66.66666666666669,4.567914338968748,44.28074427700476,0.0,29.047802224635298,0.0,0.0,0.0,66.66666666661666,6.557958170866994,86.53441667556763,66.46292209625244,0.7813271284103394,0.07900722324848175
平板电脑的好处就是方便携带。,"{'手机好,方便带吗?', 'S003151_P0000_T00'}","(215, 215)","[1135, 305]",25.50015203277479,29.411764705882355,13.523497817747234,13.558153613666015,0.0,0.0,0.0,0.0,31.903253671172642,23.529411764655883,68.73035430908203,69.96799111366272,0.5224764943122864,0.23331020772457123
平板电脑的好处就是方便携带。,"{'方便是方便,方便是方便。', 'S003151_P0002_T00'}","(216, 216)","[713, 502]",28.216057496353802,12.500000000000002,20.838939520708603,0.0,15.43321021076273,0.0,0.0,0.0,30.41144901606695,13.216374268944438,69.70953345298767,65.61430096626282,0.4404003620147705,0.3430679440498352
他总是把方便让给别人，把困难留给自己。,"{'S003154_P0000_T00', '不要总给自己找借口,难过自己难过。'}","(217, 217)","[556, 192]",31.376815249509725,18.18181818181818,18.6729400349988,0.0,12.737383529838542,0.0,0.0,0.0,33.12945973492625,18.181818181768183,75.09489059448242,68.18968057632446,0.4774925112724304,0.17495539784431458
