text_ids,original_i2t,reordered_i2t
The biggest failure as a teacher is making students always feel indifferent in the classroom.,72.75668525695801,74.00808906555176
"The experiment was finally successful after several failures. Ecstatic, everyone rushed to tell each other.",63.038679122924805,64.02985000610352
"The experiment was finally successful after several failures. Ecstatic, everyone rushed to tell each other.",63.038679122924805,64.02985000610352
Analyze the hidden dangers of infusion pump accidents in clinical applications and countermeasures.,69.10790348052979,68.44080543518066
Analyze the hidden dangers of infusion pump accidents in clinical applications and countermeasures.,69.10790348052979,68.44080543518066
Some children kept crying because they are afraid of infusion.,75.31411361694336,71.91849517822266
Some children kept crying because they are afraid of infusion.,75.31411361694336,71.91849517822266
The purpose of production development is to improve people's lives.,79.85280895233154,81.32236862182617
We can preview strange words in advance through the dictionary.,65.14151763916016,58.625380516052246
The factory completed this year’s production plan in advance today.,82.00110244750977,84.54141426086426
"To finish the construction ahead of time, people worked tirelessly day and night.",75.2403736114502,71.62894248962402
"To finish the construction ahead of time, people worked tirelessly day and night.",75.2403736114502,71.62894248962402
I like the black and white old-fashioned movie.,74.1475715637207,72.28894424438477
I like the black and white old-fashioned movie.,74.1475715637207,72.28894424438477
I bought a ticket to go home earlier.,63.053218841552734,59.96750068664551
Can I use SMS because I am not convenient to answer the phone now?,68.30908012390137,67.2479476928711
Can I use SMS because I am not convenient to answer the phone now?,68.30908012390137,67.2479476928711
"Every day, don't let me introduce the object.",71.6345567703247,68.63788604736328
"To receive cash red envelopes, scan this QR code.",80.07379531860352,77.34756469726562
"To receive cash red envelopes, scan this QR code.",80.07379531860352,77.34756469726562
A variety of patterns can also become the QR code.,68.61247825622559,60.40370559692383
A variety of patterns can also become the QR code.,68.61247825622559,60.40370559692383
"A great invention, the QR code really is!",67.98053455352783,68.13898944854736
Loopholes will also exist in laws.,66.99193382263184,64.87659168243408
You will be contacted by text message.,73.96746063232422,57.39308261871338
You will be contacted by text message.,73.96746063232422,57.39308261871338
I informed him of the good news in writing.,69.65810966491699,68.02609634399414
We will utilize spot checks for inspection.,74.2463788986206,70.90791130065918
We will utilize spot checks for inspection.,74.2463788986206,70.90791130065918
The direction the car is turning is returned.,61.46387672424317,58.54575252532959
You must grasp the direction of your life.,59.05830097198486,59.27859306335449
"Ten minutes in advance, the teacher took a class to get out.",52.7391242980957,46.8540096282959
"Ten minutes in advance, the teacher took a class to get out.",52.7391242980957,46.8540096282959
"Until the last minute of life, I will work.",68.84174919128418,60.27649974822998
"Until the last minute of life, I will work.",68.84174919128418,60.27649974822998
"For a few minutes, he could only calm down.",70.46906280517578,62.38232231140137
I need to know all the information about him within two minutes.,68.84019374847412,68.16643333435059
Babao porridge will have a shelf life that does not exceed one month.,62.795769691467285,61.79824352264404
There was a confused expression on everyone's faces after listening to his speech.,63.18985748291016,54.607611656188965
There was a confused expression on everyone's faces after listening to his speech.,63.18985748291016,54.607611656188965
"At this time, Xiao Wang, who was always careless, showed a shy expression as well.",74.25884914398193,73.72708129882812
"At this time, Xiao Wang, who was always careless, showed a shy expression as well.",74.25884914398193,73.72708129882812
I found a nearby hotel because I only stayed for one night.,65.72836685180664,62.03788185119629
It's advisable not to leave your valuable items in the hotel.,73.76386451721191,67.95429229736328
The information for hospitalization can generally be stored by the hospital for thirty years.,67.17175769805908,63.91375923156738
The information for hospitalization can generally be stored by the hospital for thirty years.,67.17175769805908,63.91375923156738
The modified medical records are prohibited.,70.44266033172607,69.83448219299316
The government has strengthened subsidies for the poor this year.,74.15826606750488,75.97515678405762
The government has strengthened subsidies for the poor this year.,74.15826606750488,75.97515678405762
"When danger arises, life takes precedence over property.",72.98291206359863,64.0805253982544
He escaped with his family property and left his family.,70.33394622802734,71.00493621826172
He escaped with his family property and left his family.,70.33394622802734,71.00493621826172
Many beautiful patterns will be printed on napkins.,64.10519886016846,63.328091621398926
Many beautiful patterns will be printed on napkins.,64.10519886016846,63.328091621398926
"No way, have you forgotten the key again? Wait for me to go back.",72.06226348876953,68.40746688842773
"No way, have you forgotten the key again? Wait for me to go back.",72.06226348876953,68.40746688842773
"If you have a way, just say it; don't hide.",52.98752784729004,55.40228605270386
What else can I do in addition to doing this?,60.04977226257324,59.419837951660156
What else can I do in addition to doing this?,60.04977226257324,59.419837951660156
This is an unfair game!,66.50158882141113,62.87814140319824
This is an unfair game!,66.50158882141113,62.87814140319824
"Before tonight, this form must be filled in.",75.10238647460938,79.86013221740723
This workshop has a hundred years of glass history.,65.48786735534668,64.07812881469727
This workshop has a hundred years of glass history.,65.48786735534668,64.07812881469727
"When we were young, we loved to play with beads of glass.",76.87620544433594,75.09100437164307
"The part is not isolated, but is connected to the whole.",63.925214767456055,62.49960136413574
The lottery is something we are used to.,66.6234073638916,70.21956443786621
The lottery is something we are used to.,66.6234073638916,70.21956443786621
Some writers have never drafted or written novels.,63.41110420227051,59.772850036621094
Some writers have never drafted or written novels.,63.41110420227051,59.772850036621094
This person is lying really without draft.,70.15764045715332,70.0880126953125
This person is lying really without draft.,70.15764045715332,70.0880126953125
"In public, pay attention to your own deeds and words.",57.99660778045654,58.32499313354492
"Before submitting the answer, he checked it several times repeatedly.",76.50706481933594,69.80879402160645
Different people will have different answers for what life is.,79.8910140991211,78.98192119598389
"The solution to this question is straightforward, yet the reality behind it is profound.",78.98490524291992,67.52573108673096
The heavy rain ruined my mood.,67.07026672363281,56.84305000305176
I coincidentally live near this too.,65.74907493591309,70.07195091247559
Didn't you locate a tailor shop? It ought to be close by.,65.53063201904297,68.68073081970215
I hope that our best service can be enjoyed by every customer.,65.87405776977539,59.06529712677002
Customers have not welcomed the new dishes we recently launched.,79.55125999450684,77.83672142028809
The supermarket offers various products for customers to choose from.,70.14080429077148,66.36660575866699
This store's products can always meet the needs of customers when launched.,65.47061729431152,67.23702621459961
"Having come into contact with various people, he is able to create excellent works.",78.32132530212402,79.45730590820312
To build a financial empire was his dream.,66.37910270690918,72.24559211730957
"From the financial market, he made a lot of wealth.",73.73676109313965,73.95127868652344
"Be careful of financial fraud, and do not be fooled by greed, as everyone should.",69.77748489379883,71.22863960266113
What a truly wonderful final this is!,73.02048301696777,63.6423978805542
"In the final, he made a major mistake.",76.5396957397461,76.56022357940674
This KFC has been open for ten years.,72.58254909515381,70.73295402526855
The business downstairs at KFC is particularly good.,43.28480911254883,51.427592277526855
The teaching level of the teacher is very high.,79.27043914794922,77.00635528564453
Students who are studying seriously are liked by teachers.,64.68897724151611,70.77311515808105
"Every Friday afternoon, teachers meet.",66.94418907165527,64.68925094604492
Having this heart is enough; you don't need to give me any gift.,66.87199783325195,65.94304466247559
He authored numerous papers.,65.00781631469727,52.910202980041504
The teacher highly praised this paper.,63.145503997802734,59.832624435424805
The boss discovered him at work.,68.21131420135498,72.43249893188477
He found himself in the hospital when he woke up.,73.54386615753174,72.09217739105225
The economy of my country has been rapidly developing.,64.94270133972168,66.72101974487305
"I don't object to you playing games, but you must manage the time.",70.46710014343262,65.65878582000732
You should learn to listen to those in opposition.,79.61795711517334,81.83702659606934
My proposal was rejected.,57.45450592041016,28.6889009475708
Great courage is needed to practice self-denial.,74.88507175445557,68.49920463562012
"It is normal for someone to sing without tuning, and everyone supports it.",53.93562698364258,53.89766550064087
You know only that singing anti-tuning and never put forward any good opinions.,76.68477249145508,77.13275337219238
This game has an anti-addiction system.,74.53548431396484,75.33862686157227
His academic performance has plummeted since he was obsessed with the game.,62.61591911315918,64.24580955505371
"The scenery, beautiful and addicting, captivated me.",72.09139633178711,65.16218566894531
"Finally, the teacher admits that I am correct.",68.11362838745117,68.4313793182373
I couldn't eat anything for a while because my hand was injured.,55.57577133178711,50.44102764129639
Being late when you meet for the first time will leave a bad impression.,66.04699897766113,66.96082496643066
"You are three minutes late, so you have to make three cups of alcohol.",69.8197021484375,72.8875560760498
"After dressing up, he was like a different person compared to before.",55.54117107391357,56.95438098907471
He hasn't understood that he has upset many individuals.,73.60886764526367,57.955331802368164
"To avoid heavy rain, he ran into the supermarket.",72.30886459350586,73.34847450256348
"Since difficulties are difficult to avoid, solve them.",77.59149551391602,83.82007598876953
"To avoid the dazzling sun, I lowered my head.",56.15011692047119,49.15910243988037
"Be careful of me, don't worry me, and turn your face!",72.82651329040527,68.67745971679688
No wonder you look so familiar; it turns out that you are his son.,62.67458534240723,59.075377464294434
This can of eight treasure porridge has expired.,75.66254615783691,79.46002960205078
The fire extinguishers in the corridor have both expired.,70.57388496398926,68.40619850158691
"Every day, Grandpa reads the newspaper to understand the major events in the world.",73.29082298278809,74.64694213867188
Inhalation of this substance long-term can easily cause abortion in pregnant women.,63.49239444732666,60.754127502441406
"Now, when I see you, I feel disgusting!",72.63735008239746,77.66938781738281
"Now, when I see you, I feel disgusting!",72.63735008239746,77.66938781738281
Remove your disgusting look away.,47.35491561889648,47.923279762268066
"Fast and convenient, online payment is loved by young people.",56.3467903137207,54.31944417953491
"Fast and convenient, online payment is loved by young people.",56.3467903137207,54.31944417953491
The advantage of tablet computers is their easy portability.,61.6541748046875,56.26005268096924
The advantage of tablet computers is their easy portability.,61.6541748046875,56.26005268096924
He always prioritizes the convenience of others and takes on difficulties himself.,71.60519027709961,67.3065938949585
He always prioritizes the convenience of others and takes on difficulties himself.,71.60519027709961,67.3065938949585
You both won the first and second prizes.,62.26331424713135,63.09392738342285
"The nature of these two things is different, so treat them separately.",60.18769264221192,60.25639247894287
"The nature of these two things is different, so treat them separately.",60.18769264221192,60.25639247894287
What are the advantages and drawbacks of this issue?,49.9606294631958,51.721397399902344
There is no difference between low and high and low and low.,56.93628978729248,57.58073043823242
Seeing my mother's expectation made me feel ashamed.,65.29321670532227,75.14248085021973
Seeing my mother's expectation made me feel ashamed.,65.29321670532227,75.14248085021973
His actions caused shame in all of us.,70.31066131591797,40.76261854171753
"I failed thoroughly this time, and I failed.",73.8424243927002,72.39496803283691
"I have only a rough plan, and the details have not been determined.",71.63571166992188,70.60909271240234
"I have only a rough plan, and the details have not been determined.",71.63571166992188,70.60909271240234
His thoughts are very simple and he has little social experience.,61.99886894226074,56.050354957580566
His thoughts are very simple and he has little social experience.,61.99886894226074,56.050354957580566
He wrote his phone number on the napkin paper for me.,71.08141994476318,70.81027221679688
"Upon arriving at the station, I discovered that I had left the ticket at home.",82.6046142578125,78.46378517150879
His accumulation results in excellent grades.,63.9474983215332,53.18262577056885
How can you achieve good results if you don't work hard?,84.11271286010742,73.5022029876709
My mother's expression suddenly became serious while looking at my transcript.,66.75511264801025,70.25068664550781
His achievements in his work were fully affirmed by the leader.,63.35468101501465,56.402265548706055
You must strictly work in accordance with the production procedures.,77.61058807373047,78.54853343963623
Our company maintains a set of strict procedures.,81.28522491455078,76.44096183776855
More and more products are exported to foreign countries.,59.08617210388184,50.29006290435791
Where is the museum's exit?,62.67321014404297,65.95814514160156
My country has many agricultural products.,70.72022342681885,66.91970252990723
Why cannot I locate the prescription the doctor gave to me?,47.506407737731934,47.444987773895264
"To learn knowledge, reading is essential, and you cannot just start with interest.",63.04405975341797,60.746310234069824
He is reluctant to continue living this repetitive life.,63.2071008682251,44.49229335784912
"Wang, a person named, just called you.",59.97300148010254,58.63399887084961
His recent words are contradictory and make people feel strange.,72.48813438415527,71.54700469970703
You should learn to overcome your mood of shyness.,55.56990337371826,50.899372577667236
He seized the opportunity and succeeded in time.,48.57563781738281,48.581368923187256
"Despite knowing it was illegal, he was fortunate and ended up making a significant error.",63.051536560058594,58.227240562438965
"Your success cannot be explained solely by luck, so don't be humble.",80.05356121063232,63.8498592376709
"Before the huge gap, there is no fluke.",47.596309661865234,48.098180294036865
"Noticing that everyone was confused, the teacher had to speak more simply.",73.53766441345215,65.76228618621826
"Just now, I suddenly figured out this problem that I had been confused about.",57.335411071777344,51.01126766204834
"The boss fired me, and my good friend comforted me.",57.98403739929199,58.984514236450195
"For a long time, the teacher comforted her before she stopped crying.",81.54820823669434,79.68358612060547
"Once the equipment is installed, it can be used.",71.77656936645508,71.26848030090332
We can have a full grasp of success only by understanding each other.,71.15636157989502,65.77978324890137
They have argued many times about moving.,67.52847480773926,54.73607921600342
His neighbors wanted him to move because he was noisy.,61.98016357421875,60.59158706665039
We must help his classmates with poor learning.,81.89135360717773,82.15113925933838
The education system in my country includes vocational education and basic education.,76.04561233520508,77.62442016601562
"These days, who doesn't like to pack themselves?",55.68604755401611,49.28179883956909
The form for registration can be collected at each college registration center.,72.46594429016113,71.35479068756104
We want to not graduate.,87.55011463165283,89.0925464630127
"After graduating, my sister went to the mountains to work.",75.75564575195312,74.99441337585449
Some people claim that using contraceptives for an extended period can disrupt the endocrine balance in women.,70.8890323638916,64.49566841125488
Some people claim that using contraceptives for an extended period can disrupt the endocrine balance in women.,70.8890323638916,64.49566841125488
"In 50 years, there have been tremendous changes in China.",76.6456527709961,77.41543674468994
"The activity changes, but personality is neither sturdy nor unchanged.",58.59481239318848,60.12168312072754
"The activity changes, but personality is neither sturdy nor unchanged.",58.59481239318848,60.12168312072754
We cannot avoid competition in the face of.,68.5907154083252,64.66935729980469
We can't comprehend what he stated.,72.06567478179932,67.04946517944336
I don't like him looking at my eyes.,76.77036190032959,75.70403575897217
This child is too late to travel all day long; it is really worrying.,73.06213283538818,73.74336338043213
This child is too late to travel all day long; it is really worrying.,73.06213283538818,73.74336338043213
Candidates can check the final results of admission at the college office.,64.01184558868408,64.27699184417725
The first player fell and was overtaken by the players behind.,53.27748775482178,54.210012435913086
The first player fell and was overtaken by the players behind.,53.27748775482178,54.210012435913086
Dongdong was unanimously praised by teachers and students as a good student.,78.38304901123047,74.19711875915527
Dongdong was unanimously praised by teachers and students as a good student.,78.38304901123047,74.19711875915527
"I have seen a lot of colorful flowers in the park, which are praised.",73.6509780883789,75.42223358154297
Her spirit of dedication to education was praised by everyone.,61.14276123046875,59.03850078582764
Her spirit of dedication to education was praised by everyone.,61.14276123046875,59.03850078582764
"To ensure the smooth completion of maintenance work, we must coordinate and cooperate with contract contractors.",73.30500221252441,62.70999336242676
He worshiped and imitated blindly.,83.6870288848877,82.90388679504395
He worshiped and imitated blindly.,83.6870288848877,82.90388679504395
"Two days later, the patient took the report after going to the hospital on an empty stomach to draw blood.",73.16522598266602,67.95395851135254
I fainted as soon as I saw the blood and couldn't get any at all.,68.70636558532715,61.95711898803711
I fainted as soon as I saw the blood and couldn't get any at all.,68.70636558532715,61.95711898803711
"While our moms were on a business trip, we looked after my grandmother.",71.34059143066406,78.01484298706055
"While our moms were on a business trip, we looked after my grandmother.",71.34059143066406,78.01484298706055
There were a lot of gains in the south on this business trip.,60.354719161987305,54.540417194366455
There is no way better except to admit fate.,57.657033920288086,57.53237819671631
There is no way better except to admit fate.,57.657033920288086,57.53237819671631
The most common disease in summer is insect.,60.294076919555664,61.73461723327637
The most common disease in summer is insect.,60.294076919555664,61.73461723327637
Handling the opinions of the masses properly is conducive to social stability.,60.414039611816406,61.43145942687988
The issue of waste management affects each of our lives.,69.75589561462402,66.26056861877441
The issue of waste management affects each of our lives.,69.75589561462402,66.26056861877441
Resigned because he couldn't afford the pressure.,72.07139587402344,60.15510845184326
I'm considering whether to continue to work or resign.,69.21019554138184,67.00668716430664
I'm considering whether to continue to work or resign.,69.21019554138184,67.00668716430664
"I believe it's time for me to go, and here is my resignation letter.",70.31649589538574,59.87178421020508
Production by machines gradually replaces bulky physical labor.,59.288933753967285,58.12894058227539
Production by machines gradually replaces bulky physical labor.,59.288933753967285,58.12894058227539
Parents cannot replace the homework of elementary school students.,71.83507537841797,67.32845687866211
"Action cannot replace language, and language is the louder action.",87.50209617614746,81.82657241821289
"From the national loan, he contracted the deserted mountain.",59.60291290283203,63.602463722229004
"From the national loan, he contracted the deserted mountain.",59.60291290283203,63.602463722229004
The company offers loans without interest for its staff.,63.25698184967041,61.22006607055664
"Concerned for our safety, the teacher escorted us across the road every day.",71.91706657409668,70.63537502288818
"Concerned for our safety, the teacher escorted us across the road every day.",71.91706657409668,70.63537502288818
The ancients were worried that disaster would occur when they saw comets.,72.29384422302246,71.89410209655762
It navigates using stars.,70.88151550292969,67.71960067749023
It navigates using stars.,70.88151550292969,67.71960067749023
"At most, each meter account can register only five users.",68.81048011779785,67.43954753875732
The registration form must be filled in for registration.,82.76897048950195,81.80401515960693
The registration form must be filled in for registration.,82.76897048950195,81.80401515960693
"The early settlers' lives were very difficult, and often they could not get what they could eat.",66.1505126953125,62.505008697509766
"The early settlers' lives were very difficult, and often they could not get what they could eat.",66.1505126953125,62.505008697509766
What do you believe is the optimal method to navigate the traffic jam?,66.8967113494873,60.398765563964844
"Keep quiet, please!",73.75623416900635,76.22793960571289
The road was so quiet that she could hear the breathing of the people around her.,73.94561767578125,73.42981147766113
The road was so quiet that she could hear the breathing of the people around her.,73.94561767578125,73.42981147766113
"I'm sorry, this meal hasn't made me full. Can you give me another serving?",69.57197284698486,72.29702186584473
Each child of school age must be admitted on time and receive nine years of compulsory education.,78.95299530029297,81.79964256286621
Each child of school age must be admitted on time and receive nine years of compulsory education.,78.95299530029297,81.79964256286621
"The red light is for stopping, and the green light is for moving. This is the rule that everyone must follow.",60.24624538421631,60.661441802978516
Why didn't I take the exam this time? Is it because I wasn't careful enough or serious enough before the exam?,68.95662498474121,72.77086448669434
Why didn't I take the exam this time? Is it because I wasn't careful enough or serious enough before the exam?,68.95662498474121,72.77086448669434
"Often, others make you angry because your own cultivation is not enough.",76.37874412536621,75.60498809814453
"Often, others make you angry because your own cultivation is not enough.",76.37874412536621,75.60498809814453
He is almost one meter eight in height.,60.2095890045166,55.78991508483887
He is almost one meter eight in height.,60.2095890045166,55.78991508483887
This building is nearly one hundred meters tall.,58.82929039001465,55.93996858596802
"The materials are different, although these two things look similar.",81.80245971679688,77.87479972839355
"The materials are different, although these two things look similar.",81.80245971679688,77.87479972839355
He almost died in the plane accident he had.,64.09939098358154,62.410160064697266
"At night, he often recalls the past.",64.68979835510254,62.581953048706055
Uncle Wang often went to my house to chat on the rest.,73.28392028808594,69.91035842895508
Uncle Wang often went to my house to chat on the rest.,73.28392028808594,69.91035842895508
I will help you get the medicine; give me the prescription list.,80.74752235412598,78.65578556060791
Electronic prescriptions are now used by many hospitals.,57.8259162902832,61.73716068267822
Electronic prescriptions are now used by many hospitals.,57.8259162902832,61.73716068267822
"If you make a mistake, it doesn't matter; just correct it in time.",73.15804290771484,69.97285652160645
I hope you won't repeat the same mistakes in the future.,84.19573879241943,81.32200145721436
I hope you won't repeat the same mistakes in the future.,84.19573879241943,81.32200145721436
This wrong point of view was opposed by everyone.,72.97990798950195,73.39508438110352
"The password of the passbook is not okay, but you know that you can also take the money.",65.01242923736572,65.73066329956055
"The password of the passbook is not okay, but you know that you can also take the money.",65.01242923736572,65.73066329956055
You must make the worst plan.,63.4781551361084,61.59438705444336
You must make the worst plan.,63.4781551361084,61.59438705444336
What gift do you plan to give him for his birthday tomorrow?,78.65601921081543,79.64576148986816
My dad was nearly accepted into college.,60.52384185791016,52.525654792785645
My dad was nearly accepted into college.,60.52384185791016,52.525654792785645
He graduated from an esteemed university.,69.04409694671631,58.27755546569824
I saw someone being rescued and then sent to the stretcher.,69.54861450195312,70.63442039489746
This child's maturity is developed through life's exercises.,74.54977035522461,52.8325777053833
A period of maturity is adolescence.,68.9757308959961,64.0511589050293
A period of maturity is adolescence.,68.9757308959961,64.0511589050293
Said the teacher repeatedly.,68.06179809570312,69.47180366516113
"I went over the problem several times, and he finally understood.",70.35086917877197,53.79495286941528
"I went over the problem several times, and he finally understood.",70.35086917877197,53.79495286941528
He repeated the expression I couldn't believe and saw it again.,57.221229553222656,57.030290603637695
He repeated the expression I couldn't believe and saw it again.,57.221229553222656,57.030290603637695
"To write a good composition, it is best to avoid repeating words.",82.38383483886719,68.82961940765381
People in powerful positions will find fun in repeated lives.,70.53272914886475,69.32137298583984
People in powerful positions will find fun in repeated lives.,70.53272914886475,69.32137298583984
He feigned intelligence.,67.58441734313965,49.705843925476074
"They said he was smart, honest, and very good.",64.6265926361084,66.44493198394775
"In the stock market, many smart people fail.",76.45835876464844,71.84512233734131
"In the stock market, many smart people fail.",76.45835876464844,71.84512233734131
Are they probably polite to you?,67.89180755615234,68.60595607757568
Are they probably polite to you?,67.89180755615234,68.60595607757568
"Next month, I will probably come here.",72.58019256591797,68.87985420227051
"Next month, I will probably come here.",72.58019256591797,68.87985420227051
"Although he was lying to me, I forgive him because I knew.",70.68853378295898,66.24804496765137
I told him not to lie.,56.24232864379883,63.350375175476074
I must thank this generous individual face-to-face!,70.14762687683105,56.302083015441895
I must thank this generous individual face-to-face!,70.14762687683105,56.302083015441895
It is best not to talk behind if you have something to say in person.,52.264994621276855,62.32696723937988
"Today, it's too unlucky to forget to bring a mobile phone when going out.",73.92934226989746,72.96061515808105
"Today, it's too unlucky to forget to bring a mobile phone when going out.",73.92934226989746,72.96061515808105
"Recently, I'm really unlucky!",64.4819564819336,59.768911361694336
"Unlucky, really! You are about to break the record.",59.18019962310791,57.87527656555176
You can also communicate in body language in addition to communicating with deaf people.,83.36222171783447,76.27942276000977
You can also communicate in body language in addition to communicating with deaf people.,83.36222171783447,76.27942276000977
You will be hungry if you don't eat.,70.1345624923706,65.41263198852539
You will be hungry if you don't eat.,70.1345624923706,65.41263198852539
You can apply for a house that meets your conditions at an affordable price.,77.90154933929443,73.93637180328369
"She is not only very greedy, but she also complains that she is fat.",62.28021717071533,61.74998474121094
Her friends complained that her mother was very nagging.,74.86659336090088,72.77286720275879
Her friends complained that her mother was very nagging.,74.86659336090088,72.77286720275879
"From a drop of water, I thought of the vast sea.",64.48334503173828,69.10600090026855
I associate a lot of future career development.,76.48899364471436,77.59950637817383
I associate a lot of future career development.,76.48899364471436,77.59950637817383
A brand called Lenovo is a computer company.,55.13206958770752,53.85557174682617
People like the cute doll.,83.7790937423706,76.08788299560547
"To live well is a blessing, and you should cherish it.",72.1733341217041,69.81715202331543
"To live well is a blessing, and you should cherish it.",72.1733341217041,69.81715202331543
"Luck is long, and beauty is a blessing; beauty is not long.",77.40911483764648,76.30038452148438
"Those who lack ideals sleep well, and people without blessings are delicious.",76.85129165649414,62.91976451873779
"Optimistic about driving, he is focused on driving carefully and looking ahead.",62.91039848327637,56.67790603637695
Do you enjoy watching barrage?,83.29148578643799,76.91739463806152
"Today, I am sick, and the leader cordially cares about me, asking if I am okay.",79.94076156616211,79.51214027404785
"Today, I am sick, and the leader cordially cares about me, asking if I am okay.",79.94076156616211,79.51214027404785
"Teacher Wang, very kind and careful, taught me in a way that I will always remember.",78.12621402740479,72.60000610351562
Everyone has a kind of intimacy to return home because the owner is enthusiastic tonight.,65.4331865310669,61.94745922088623
"The teacher always looks at everyone with a gentle look during class, making us feel kind.",77.51532554626465,76.45088195800781
"The teacher always looks at everyone with a gentle look during class, making us feel kind.",77.51532554626465,76.45088195800781
"His words were full of gentleness, kindness, and pleasure.",59.26828575134277,57.325984954833984
"His words were full of gentleness, kindness, and pleasure.",59.26828575134277,57.325984954833984
"A smile is a silent and kind language, reflecting a friend's attitude towards you.",66.52258396148682,63.46678638458252
"This show is not suitable for me, I think.",56.26195526123047,46.93892478942871
"This show is not suitable for me, I think.",56.26195526123047,46.93892478942871
"From where does human success come? Knowledge, talent, or hard work.",65.06542778015137,68.11660575866699
"From where does human success come? Knowledge, talent, or hard work.",65.06542778015137,68.11660575866699
"No matter your intelligence, do not disregard or undervalue your talent; by nurturing it, you will achieve success.",67.1767578125,67.9789924621582
"The fact is not to deny you, but in front of you.",64.80757808685303,59.10231399536133
"The fact is not to deny you, but in front of you.",64.80757808685303,59.10231399536133
"It has been proven that it is also based on it, and he is still firmly denied.",55.46466064453125,55.46466064453125
"In China today, the people are strong and rich, and even the enemy cannot deny this.",84.90325832366943,85.28044319152832
"The amusement park is full of scary ghosts everywhere, causing scaredness.",47.79015922546387,44.50999736785889
"The amusement park is full of scary ghosts everywhere, causing scaredness.",47.79015922546387,44.50999736785889
"When women understand, they are not cold.",52.4227819442749,53.53523063659668
"When women understand, they are not cold.",52.4227819442749,53.53523063659668
"I'm hard to get along with, so don't make me angry.",71.66205406188965,73.79285049438477
The friendship is very convenient.,72.50019073486328,73.5225772857666
The friendship is very convenient.,72.50019073486328,73.5225772857666
Students should live and love in harmony and unite.,68.34536266326904,67.75586986541748
"The school is a place for talents, not a place to touch fish.",75.58293151855469,70.32301807403564
"The school is a place for talents, not a place to touch fish.",75.58293151855469,70.32301807403564
Who is the person you admire?,78.9206314086914,73.89016914367676
"Who is my idol, guess.",60.35425853729248,65.84676742553711
"Who is my idol, guess.",60.35425853729248,65.84676742553711
"For this, I admire him.",73.91466903686523,78.9573745727539
The ability to eat it doesn't imply that I am eating; it merely indicates that I can raise it.,68.59466743469238,62.09272289276123
"He had this one, what he did.",57.06891632080078,61.59825897216797
"He had this one, what he did.",57.06891632080078,61.59825897216797
Let's break up; I'm abandoning you too.,60.11981391906738,55.527031898498535
"If the heart can accommodate grievances and dissatisfaction, harm and pain will be there.",61.859506607055664,63.023685455322266
"If the heart can accommodate grievances and dissatisfaction, harm and pain will be there.",61.859506607055664,63.023685455322266
"People who have forgotten grace must forget, and those who remember must remember their revenge.",76.1646671295166,74.39593505859375
Every profession deserves respect.,72.6867036819458,73.07363510131836
Everyone he meets he respects.,70.2718620300293,75.23546028137207
Everyone he meets he respects.,70.2718620300293,75.23546028137207
Objective laws deserve respect.,52.46054649353027,58.39408016204834
Objective laws deserve respect.,52.46054649353027,58.39408016204834
"Feeling nervous, he cheated for the first time, but the teacher discovered him.",74.66304397583008,68.12420272827148
He put in his efforts on this work.,62.39260959625244,63.07600975036621
Your work cannot move people and lacks creativity.,55.4474573135376,55.14653921127319
Your work cannot move people and lacks creativity.,55.4474573135376,55.14653921127319
"There are many projects, but very few exclusive shops exist.",71.52618980407715,58.12477493286133
He took part in the library's summer activities.,86.28447151184082,88.94104099273682
He took part in the library's summer activities.,86.28447151184082,88.94104099273682
The companies jointly became a large organization.,78.02862167358398,77.61620903015137
The companies jointly became a large organization.,78.02862167358398,77.61620903015137
Knowledge consists of many aspects of a person.,79.12672424316406,75.43737411499023
His parents finally gave up blocking because of his persistence.,69.03533840179443,68.95012283325195
His parents finally gave up blocking because of his persistence.,69.03533840179443,68.95012283325195
Don't stop him from starting a business; people have various ideas.,69.31180000305176,56.76181983947754
He provided a summary of his earlier speech.,71.85272598266602,68.07767295837402
He provided a summary of his earlier speech.,71.85272598266602,68.07767295837402
"When I went to Japan, I rented a car.",48.95194149017334,51.658889293670654
"When traveling abroad, it is more convenient to rent a portable wireless.",73.79919910430908,73.64655876159668
"When traveling abroad, it is more convenient to rent a portable wireless.",73.79919910430908,73.64655876159668
"Due to the high rent, you can't rent it out.",69.75635623931885,68.53610801696777
He does not need to watch subtitles when watching movies because he has a high level of English.,72.45044326782227,69.35406398773193
He does not need to watch subtitles when watching movies because he has a high level of English.,72.45044326782227,69.35406398773193
Many subtitle groups translate foreign videos on the Internet.,80.07343482971191,78.09229469299316
His selfie does not resemble him.,65.14261245727539,66.46365737915039
His selfie does not resemble him.,65.14261245727539,66.46365737915039
He made WeChat avatars using a selfie.,65.11847305297852,60.109853744506836
Students like you make teachers proud.,79.3208875656128,73.17341709136963
Students like you make teachers proud.,79.3208875656128,73.17341709136963
I have a sense of national pride looking at the development of the motherland.,63.27335739135742,60.295759201049805
The national football performance is superior to the fans.,63.24935150146485,42.775611877441406
The national football performance is superior to the fans.,63.24935150146485,42.775611877441406
He attempted to overcome inferiority.,45.50783729553223,45.01474189758301
He attempted to overcome inferiority.,45.50783729553223,45.01474189758301
Could you tell me about the preparations you have made for this interview?,70.93032836914062,67.23221969604492
Could you tell me about the preparations you have made for this interview?,70.93032836914062,67.23221969604492
He strives to win the affection of the girl he likes.,79.63044738769531,70.14176559448242
Your health is very good currently.,78.96040534973145,75.67864799499512
