text_ids,original_i2t,reordered_i2t
"Near the Rhine, along the Rhine, cool fifteen to sixteen degrees, twenty-three to twenty-six degrees.",91.55395793914796,91.92049503326416
"In the northeast, it usually stays dry.",76.56586456298828,68.98496341705322
It only snowed something on Saturday.,63.907283782958984,65.17258644104004
The sun can show from time to time.,69.52191162109375,66.6391019821167
The north will be very windy on Saturday.,72.40857982635498,73.24788475036621
"In the new week, little changes too.",73.08370208740234,67.78527641296387
"Tomorrow, it will usually remain cloudy with a little rain in the north and northeast of Germany.",80.60690498352051,65.76203918457031
"Tonight, there are many clouds in the north and northeast, or something like rains or drizzles.",71.6488094329834,72.95166969299316
"Sometimes there are dense clouds or fog tomorrow, but also sun, especially in the south.",76.34814262390137,73.15351676940918
"It usually stays covered in the north and northeast, and there is some rain there.",74.12475395202637,74.44171047210693
Values near freezing point in the south,43.16133499145508,39.718886375427246
Temperatures of eight degrees in the northeast to seventeen in the southwest tomorrow,83.67721557617188,83.56309413909912
"Mostly friendly in the northeast on Tuesday, with denser clouds and some rain.",74.26227378845215,73.7609338760376
"And now the weather forecast for Tuesday, the fourteenth of September tomorrow.",85.98005867004395,84.72641181945801
That won't happen at the weekend.,55.3147873878479,51.824951171875
"Evening dear spectators, good.",82.65999603271484,82.43543815612793
the outlook,74.59588623046875,74.59588623046875
"In the northern half on Wednesday, Regenschauer to the south.",76.4022159576416,76.31617259979248
"Over Germany, a strong high is established that will give us plenty of sunshine in the next few days.",79.73803329467773,84.04491424560547
"And now the weather forecast for Thursday, March third, tomorrow.",77.63797187805176,73.23827838897705
"Tonight, on the Lower Rhine, only six degrees in the east and fourteen in the east.",82.56743049621582,70.98144435882568
"Thirteen degrees in the Erzgebirge tomorrow, otherwise fifteen to twenty-two.",80.36017036437988,72.14433479309082
"During the night, it easily snows on the coasts and initially in deep locations, where there is rain too.",75.0794620513916,80.04024314880371
"On Sunday, there are many clouds of rain or snow in the snowy mountain country.",74.96592140197754,72.30943870544434
"And now the weather forecast for Sunday, December Fifth, tomorrow.",78.73508644104004,75.76375007629395
"Tonight, high fog-like clouds are kept here and there, but mostly sparkle.",71.82455444335938,62.69788360595703
"Near the showers, stormy gusts occur in the north and west as well.",81.51685905456543,72.95686340332031
"In the evening, hurricane-like gusts and heavy winds also occurred on the mountains.",75.51481914520264,74.72982120513916
"At the temperatures, little changes.",71.61768054962158,57.531089782714844
"Towards the north and west, it is quite friendly.",72.6205005645752,61.122093200683594
"The wind often blows moderately on the lake and in the east, with strong gusts in the higher layers of the eastern half of the wind.",80.82797145843506,77.84399795532227
They become less common today but withdraw towards the coast.,67.06168174743652,64.88084411621094
It is partly cloudy in the southern half.,74.54086494445801,67.75058937072754
Fog can occasionally form in the early hours.,71.48896598815918,73.9844102859497
"The clouds predominate in the northeastern half tomorrow, and there are individual showers.",78.81712436676025,77.84286308288574
"Tonight there are still a few showers or thunderstorms in the south; otherwise, it is usually clear or only partially cloudy.",79.04158210754395,78.23886680603027
"Tomorrow in the eastern half, it will be sunny with clouds later, along with local showers or thunderstorms.",78.94892978668213,78.2780065536499
"The wind blows weak to moderately from northwest to north, apart from shower and thunderstorms.",56.37376689910889,46.10873222351074
Temperatures of fifteen degrees on the North Sea to twenty-four on the Rhine tomorrow.,69.67690849304199,69.83177185058594
This weather changes little on Sunday.,79.47627830505371,75.65510940551758
"And now the weather forecast for Saturday, the eighteenth of July.",82.59781169891357,77.80008506774902
The weather is changeable tomorrow in the cold air flowing behind it.,73.20437240600586,66.02009582519531
There are heavy rains and sometimes violent thunderstorms in the eastern half and south tonight.,76.3969554901123,66.04635810852051
The German Weather Service has issued severe weather warnings correspondingly.,67.13451385498047,58.66729736328125
The air comes mild from the southwest.,71.9043025970459,63.63414001464844
"And now the weather forecast for Monday, November twenty-eight, tomorrow.",79.00885105133057,79.3435115814209
"Tomorrow, at the end, only two degrees on the Lower Rhine in the south, up to eleven degrees.",77.0963306427002,73.73873710632324
This uncomfortable and quite cool weather sees little changes on Sunday and Monday.,80.47439861297607,81.28733444213867
"Tonight, temperatures range from seven to fourteen degrees in Upper Franconia and reach up to twenty-two degrees in the south.",73.33237266540527,70.42075729370117
"In the southern half, it is friendly on Saturday in the northern half.",78.86542320251465,78.05159950256348
"In the coming days, the cool air from the deep over Eastern Europe will remain with us first.",75.02489471435547,76.67702865600586
"On the day, long-lasting rain initially in Brandenburg and from Schleswig Holstein to Western Pomerania.",61.3674259185791,58.2805061340332
It is still raining a little near the coast on Saturday.,64.84146404266357,62.872520446777344
"Even in the coastal area, it is close to thirty degrees.",55.60835886001587,54.56318140029907
"Tomorrow, moderate wind from the south to southwest on the North Sea with strong gusts, will be weak again in the north.",65.99379348754883,60.78757953643799
Tonight values between four degrees on the Alps and fourteen degrees on the lake.,77.7532148361206,71.21098232269287
"It stays on Wednesday, yes and so.",73.50467300415039,71.5135726928711
"On Thursday, the heat returns to the south, while we have cool shower weather in the north.",77.33556175231934,78.28872776031494
"And now the forecast for the weather on Friday, October Ninth tomorrow.",81.95465278625488,79.84858322143555
"Tonight, stormy gusts from the west on the Baltic Sea.",80.1060791015625,62.33169364929199
"Tomorrow, a weak to moderate east wind.",70.35909366607666,66.19844436645508
A rain area crosses us from west to east on Saturday.,83.05720138549805,76.9764347076416
"However, friendly sections in the east",56.70213890075683,56.58228302001953
"Later, there are also gaps in the west cloud.",69.60084533691406,70.26628112792969
"In the low mountain ranges, under clouds in the northwest, temperatures may drop to twelve degrees for four tonight.",86.13052940368652,79.51858901977539
"To the east, it is usually sunny.",86.05645561218262,83.1220760345459
"In addition to the sun, sometimes heavy thunderstorms also on Monday.",69.76367950439453,67.78414821624756
"Otherwise, it might just be a leaflet, but not at all.",64.92119216918945,61.98909568786621
Nice evening have a.,67.40831184387207,65.00964546203613
"Even in the middle and the south, stronger clouds tomorrow.",82.03225803375244,78.30466270446777
It is possible for a little snow in the eastern mountain flanks and on the edge of the Alps.,80.95990371704102,82.26510047912598
The temperatures tomorrow range from one degree in the Vogtland to nine degrees on the Upper Rhine.,86.58316993713379,84.93367290496826
"In the southeastern half of Germany, it remains the longest under the light high pressure influence friendly, but later there can also be a lot of cracking there.",68.53664207458496,68.88153648376465
"In the northwestern half, the sun is partly strong again and again in the afternoon.",61.9976806640625,57.54745864868164
This weather does little change on Thursday and Friday.,78.16774368286133,79.13994216918945
The sultry heat and the thunderstorms can be stormy locally in which something else.,70.59285736083984,69.6895923614502
"With deep Ophelia, the cold air is driven towards Central Europe with strong showers.",56.375749588012695,56.91320514678955
It will even snow in the Alps.,88.23141193389893,79.82627296447754
"It looks like a few significantly warmer and sunnier days, but then even relatively cool.",84.45065784454346,69.57141876220703
I wish you a nice evening now.,74.92925834655762,65.78786087036133
"And now the weather forecast for Thursday, the nineteenth of November, tomorrow.",80.35393524169922,77.8975772857666
"On the edge of the Alps, the temperatures climb up to ten degrees.",85.4650468826294,82.68027687072754
Masses of water that come together can cause floods.,71.51255798339844,68.45686721801758
"It is usually very cloudy during the day in the southeast, especially on the Alps, with rain to be expected.",85.41537952423096,85.30113792419434
"Tonight where it is clear, the temperature is eight to two degrees for a long time.",84.3781795501709,76.87496376037598
It is clear where tonight.,50.54536247253418,52.93930244445801
"Here and there, Wednesday and Thursday are changeable, and some rain or snow is increasingly possible in the lowlands.",76.24533653259277,73.20254325866699
Mild air flows to our Germany tomorrow between the deep near Scotland and the high over southern Europe.,73.20935249328613,71.40102672576904
The highest temperatures of the week are expected in some places.,58.30525970458984,54.84231662750244
It only gets a little cooler after that.,63.02931308746338,61.0180721282959
"In the northwest, stormy gusts must be expected tonight, especially in the north of the region.",71.96836948394775,67.91561985015869
gusts of heavy wind on the North Sea,51.83188056945801,50.94075870513916
Gusts like a hurricane are possible on the mountains.,66.97990417480469,64.43427848815918
"Tonight, eleven degrees in the north and a degree on the Alps.",80.79463958740234,79.17740631103516
"In the middle, ten degrees on the day, sixteen degrees in the south in higher locations.",82.70101165771484,79.01378440856934
"On Thursday, gusts of storm especially here and there in the northwest half.",74.85079193115234,71.36607933044434
The North Sea's thunderstorms,67.93836402893066,68.41538429260254
Sections in the south and east that are friendly.,50.2324481010437,50.96052885055542
"In the western half, the rain in Schauer enters the mountains as snow showers.",78.7505874633789,77.17678642272949
"Tonight there are dense clouds in the north, especially north of a line from Emsland to Uckermark; it is sking.",43.69412422180176,42.75582504272461
"Largely dry in the west and northwest, with cloud gaps here and there, locally forming fog.",71.75037384033203,70.83177471160889
"Tomorrow, in the southeastern half, further strong rainfall is expected, sometimes with layers of medium snow.",72.65785121917725,72.69944095611572
"Partly friendly, partly cloudy and mostly dry in the northwest half.",69.69887161254883,61.036190032958984
"Wind from north to west, weak to moderate.",66.5245532989502,66.69750785827637
"On Wednesday, a mixture of sun, clouds, and fog fields will appear in the northwest here and there; otherwise, it will be dry.",91.3773250579834,92.63074493408203
The deceptive starry sky in the west is misleading because it will rain again tomorrow.,77.8118543624878,74.01276206970215
"However, in the west, the clouds are increasing later and it begins to rain.",79.66618251800537,78.30179214477539
"At the start, snow is also present in the mountains.",73.9120922088623,73.24020767211914
The area of rain will otherwise move east.,60.15605640411377,64.97344303131104
"On Monday, it is cloudy towards the coast and Alps, but the sun shines and it only rains occasionally.",85.41738224029541,81.46540927886963
I wish you a nice evening now.,77.887864112854,75.12260055541992
"A wind blows moderately from southwest to west in the north, sometimes fresh on the coast, even strong.",66.32070350646973,63.25876426696777
"In the north, gusts are also possible and stormy.",60.75771903991699,56.64906024932861
twenty-two degrees there tomorrow,72.43128395080566,74.20189189910889
The North Sea is only sixteen degrees cool.,61.80144119262695,51.26531219482422
"On Sunday, it will still be cloudy, especially near the coast and in the north.",83.44245719909668,75.30517482757568
a lot of sunshine otherwise,67.5610122680664,64.17057418823242
Partly strong showers and thunderstorms move up again from the west on Tuesday in the evening.,74.62722206115723,70.53907775878906
The heat over Russia is dry with thirty-five to forty degrees.,69.78684425354004,69.30501079559326
The fires will continue to smolder this week so that this remains the case.,56.6676721572876,48.011966705322266
"Tonight, it gets really fresh with ten eleven degrees in the southeast because there are about us.",77.86400508880615,72.95176982879639
"And now the weather forecast for Thursday the seventeenth, tomorrow.",83.119873046875,81.19198513031006
Flakes and many clouds are also present during the day.,59.185733795166016,57.02462291717529
"Sometimes, in the north and the far west, it snaps stronger and can get smooth.",74.02239513397217,72.58843040466309
It also loosens up in the middle.,75.57309150695801,68.84530067443848
"Except where it rains now, the temperatures remain a bit cooler.",77.08673095703125,78.87793350219727
It sometimes ensures violent thunderstorms together with the humid air.,76.36059951782227,69.08548641204834
The German Weather Service has issued severe weather warnings accordingly.,60.959686279296875,60.37015342712402
"Tomorrow morning, despite all the heavy rain, some thunderstorms are still lingering in Brandenburg, with heavy rain in Western Pomerania and on the Baltic Sea.",72.39997482299805,69.81278610229492
It won't be so warm at twenty degrees in the next few days.,69.85926246643066,65.24063873291016
"In the south, we have the warm, humid storm air, but it is still sunny.",79.53602600097656,70.2716817855835
"In the evening, the thunderstorms arrive there only.",69.30704689025879,63.63978099822998
"And now the weather forecast for Thursday, April tomorrow.",78.46714973449707,76.75813865661621
"Ladies and gentlemen, good evening and so.",70.69755935668945,67.21081733703613
"South of the Spree, the sun seems radiant for everyone, and it will be the same tomorrow in southern Germany.",60.49304008483887,62.04728126525879
We also contact this high.,72.39841270446777,73.0816125869751
only on the weekend but,68.42339515686035,65.12389373779297
There is still some rain in the Bavarian Forest that night.,66.48632144927979,64.35569858551025
The stars often sparkle or fog otherwise forms.,78.0687026977539,75.51220893859863
The temperatures drop to values between five and thirteen degrees.,73.94202613830566,71.07564544677734
We will expect values of seventeen degrees on the coast tomorrow.,73.12326240539551,67.55752754211426
Then the new week starts mixed.,68.9649429321289,65.52571868896484
"Today, that's it for a nice evening.",74.61075973510742,70.60221672058105
"And now the weather forecast for Sunday, December nineteenth, tomorrow.",87.7558536529541,86.72797966003418
There is also rain in the south that can freeze.,67.97115516662598,64.97430419921875
initially weak to moderate wind that comes from the southeastern direction,60.21661186218262,61.95711898803711
The warnings of the German Weather Service apply correspondingly.,64.80950736999512,63.23015213012695
"Tomorrow on the coast, temperatures will range from nine degrees in Breisgau to up to eighteen degrees.",75.63988876342773,72.6345329284668
"On Wednesday, new clouds with local rain or showers are also spreading from the northwest.",78.74238967895508,76.99449920654297
"Little changes in this changeable weather, even in the following days.",72.04364490509033,72.97876644134521
The exception rather are summer temperatures.,58.5317268371582,58.73643779754639
"On Sunday, the sun is cloudy and occasionally quite friendly in the north and on the Alps.",74.79375457763672,73.10310173034668
It is mostly cloudy or foggy during the day.,69.06766891479492,71.00158500671387
"On Sunday, cross an Atlantic deep run-down, and then it becomes milder.",83.01458358764648,80.27581596374512
"Further showers are expected in the southern half on Tuesday, with occasional thunderstorms in the northern half.",82.42420291900635,82.94250583648682
"At night in the north, thunderstorms with locally heavy rain, hail, and gusts of wind pull eastwards.",66.20679569244385,59.64912223815918
It provides rain and smoothness from the west.,69.8014907836914,67.68444633483887
"During the week, it continues very mildly and inconsistently.",59.490840911865234,57.913381576538086
"The wind blows on the sea too, weak to moderately.",61.119436264038086,58.051422119140625
Tonight twelve degrees in the Bavarian Forest and a degree in the Bay of Cologne,76.39521980285645,70.13781356811523
below twenty and twenty-eight degrees on the Baltic Sea values a day between,74.88748836517334,68.40617179870605
"Ladies and gentlemen, sometimes that can go very quickly, so of course you decide whether it is nice.",61.5993537902832,57.31984329223633
"Good evening, and so.",76.3223009109497,76.82748603820801
"In the next few days, the weather distribution will change little, being sometimes a little warmer and a little colder.",80.61161136627197,68.40312767028809
"And now the weather forecast for Saturday, November twenty-one, tomorrow.",83.99754333496094,81.51863479614258
"Tonight, a weak deep runner brings some rain here and there to the northwest of Germany.",65.43163776397705,62.66295623779297
"Under high pressure, it usually stays dry and partly friendly during the day otherwise.",82.43818855285645,82.94103717803955
"Especially in river valleys, fog forms.",72.7379264831543,74.65452575683594
"Tomorrow, even though denser clouds are still there in some regions, it will remain largely dry, but he will hold up tough.",77.23851013183594,73.56241798400879
It will be friendlier in the afternoon.,83.04915714263916,80.79011344909668
It sometimes gets very windy and a little cooler also.,77.76834869384766,74.46802616119385
"It still remains quite mild for the season, though.",74.32648086547852,69.09209537506104
Good evening dear viewers,80.04115104675293,79.05407905578613
The sun is more common to the east.,83.18510818481445,75.72318172454834
"Showers and thunderstorms, especially from the afternoon, on Wednesday.",88.61467170715332,83.44207000732422
Weather similar on Thursday.,79.12651062011719,73.8678388595581
The eastern half still seems to be in the morning and probably even until the afternoon tomorrow.,69.42441940307617,72.77549076080322
There are then a few cloud fields.,69.94962501525879,65.51842212677002
This shower and thunderstorm over the east and the south on Wednesday.,80.5106143951416,77.96950149536133
"It is raining at times in the north on Thursday, while there is a pattern of showers or friendlier weather in the south.",78.26998901367188,66.06546401977539
"In contrast, five centimeters of fresh snow were in the west, and the traffic was already on the highways.",73.86130332946777,71.93805503845215
"Good news, but.",62.56761360168457,60.502973556518555
The sun often seems it.,52.10143280029297,43.6678352355957
"Tomorrow, the clouds of a deep near Scotland reach us from the west.",77.95002174377441,70.95526885986328
"Warnings of the German Weather Service apply to parts of southern Bavaria because there are thunderstorms here and there, as well as in the south.",82.29300498962402,78.87370109558105
"And now the weather forecast for Friday, the twenty-fourth of July, tomorrow.",72.00785636901855,68.12958335876465
The warm moped air is replaced by cooler sea air.,62.62838935852051,62.40272331237793
This sometimes goes hand in hand with storm-like thunderstorms.,55.55766010284424,58.44314670562744
"It will continue to rain heavily in Saxony, too.",71.06665325164795,72.61990642547607
"In Germany, especially in the east, it can rain or snow a little.",72.06928634643555,68.85882568359375
"Tonight, individual thunderstorms are possible in the south; otherwise, rain is only formed in places here and there.",69.32396984100342,68.59640312194824
It is usually dry later.,77.86596775054932,72.16687202453613
"Dear spectators, good evening.",81.9743595123291,80.7390308380127
Europe has a lot to offer in the weather.,55.641066551208496,54.40149545669556
"Tonight, the storm front over the east will initially have individual storm-like thunderstorms.",67.78328704833984,67.34519958496094
Either on the Internet or on the teletext,54.70210313796997,55.85034370422363
"In the north half, with the slightly cooler air up to twenty-four degrees.",53.76314640045166,61.891536712646484
also up to twenty-seven degrees in the south or in the middle,85.29181861877441,81.3962755203247
"In the next two days, the weather in parts of Europe will definitely be determined by an extensive low pressure area.",79.2829761505127,80.68135261535645
"On the edge of the Alps, minus fifteen degrees up to minus two on the Baltic Sea coast.",78.50361919403076,71.75901889801025
The weather calms down again on Friday.,64.13794994354248,66.42373657226562
A lot of sun and only a few loose clouds in the rest of the areas.,85.40377044677734,77.69940185546875
"Dense clouds stay during the day, from the southeast of which a few snowflakes fall.",60.0426025390625,60.179534912109375
It is usually snowing from Saarland up to Berlin in the afternoon.,61.47967147827149,58.73317337036133
"And now the weather forecast for Wednesday, January nineteenth, tomorrow.",86.8509464263916,83.9968957901001
Rarely can the sun prevail against the clouds.,65.86320972442627,69.60215377807617
"In the south, there is also a lot of clouds or fog, but rain rarely falls there.",77.4493293762207,77.41573715209961
It can snow into the lowlands in the direction of Lake Constance.,62.32290172576904,58.97702407836914
"It is usually dry between the North Sea and the Moselle, in the far southeast.",57.190561294555664,51.74428844451904
"First, you still have to be prepared for stormy rains and thunderstorms, especially in the south and east.",70.45758056640625,71.92929649353027
The corresponding warnings have been issued by the German Weather Service.,61.41286754608154,64.54598999023438
Temperatures tonight range from ten degrees in the Eifel to eighteen in Lusatia.,81.4534330368042,80.53373908996582
"Towards the southwest and northeast, the sun can also be seen.",57.11650085449219,55.783806800842285
"And now the weather forecast for Thursday, March thirty-first, tomorrow.",87.38816833496094,84.37263870239258
On the day twelve degrees on the Baltic Sea and up to twenty degrees in Lower Bavaria.,87.10850238800049,86.81656646728516
"There are more clouds than the sun even on Monday; sometimes it rains longer, and the thunderstorms are also strong.",82.39259338378906,83.22629737854004
It is friendlier in between.,77.07187080383301,71.14581394195557
The wind blows weak to moderately on the coast apart from the thunderstorms.,79.91807079315186,69.40409851074219
Saturday and Sunday see little changes.,79.0612621307373,69.23592376708984
"In the next few hours, it can still snow slightly in Saxony, or on the edge of the Alps and in Bavaria.",87.7283763885498,86.65260410308838
"Maximum temperatures stay at minus ten degrees until Saturday, and it is cold again.",86.2319803237915,82.78888416290283
The thunderstorms and showers sound on the night in the north on the Alps.,58.5795783996582,60.579216957092285
"And now the weather forecast for Friday, June twenty-five, tomorrow",82.32551574707031,80.46565341949463
"It is usually very cloudy here on Monday, and it rains there.",63.27319049835205,59.735899925231934
"In the mountainous country, it sometimes snows on the Alps, raining or snowing for a long time.",71.8682804107666,74.58131980895996
Changeable weather on Tuesday.,71.33263397216797,69.37782955169678
"Cloud gaps also form towards the northeast, especially in the southwest half.",68.42571830749512,48.132620334625244
"Tomorrow, there will still be slight snowfall on the edge of the Alps.",57.179025650024414,46.35340404510498
The wind usually blows from east to northeast weakly.,70.20154666900635,65.0273962020874
Tomorrow the temperatures range from twenty-two degrees on the Baltic Sea to thirty-two degrees on the Upper Rhine.,84.68339347839355,84.78403663635254
"Dear spectators, good evening",80.1231689453125,78.9713134765625
mostly dry and mostly friendly on Saturday,64.97311592102051,64.53077602386475
"In the northwest, dense clouds and territories are only available.",60.999006271362305,62.01932334899902
"Also, there are a few snowflakes.",63.88583469390869,61.64353370666504
It is usually very cloudy or foggy during the day.,77.19194030761719,73.72150039672852
eleven degrees in Lower Bavaria tonight and up to one degree in the northern low mountain ranges,85.83560943603516,85.29745292663574
Germany lies between a Mediterranean high and one deep in Ireland.,60.48835372924805,58.634572982788086
"This directs the elevated air in the southeast of the deep, which is merely moderately warm sea air in the northwest.",72.1679801940918,69.94209480285645
There is steady and partially heavy rainfall at the border of the air mass.,61.90508842468262,62.653730392456055
They are spreading from Rhineland Palatinate and Baden Württemberg to Thuringia tonight.,64.20260429382324,64.14265632629395
It is very cloudy near the coasts and partly in the very south on Friday.,77.55702209472656,78.18103504180908
It's quite friendly otherwise.,80.7802734375,76.45231056213379
It will mostly become friendly otherwise.,66.28178405761719,60.78757953643799
"In the south, thunderstorms can be especially stormy.",68.24668884277344,68.01314544677734
"Tonight, rains spread from the northwest to the middle.",72.6679515838623,72.35851192474365
"And now the weather forecast for Thursday, the twenty-sixth of November, tomorrow.",85.54291915893555,84.85945892333984
A bit milder air flows to us from the Atlantic.,83.00240707397461,78.13959884643555
Changeable shower weather on Friday.,74.77500915527344,76.7327709197998
"In the northwest, short thunderstorms are possible.",60.95804405212402,48.75105905532837
"Due to the weather conditions in the north, the North Sea will be favored with a relatively large amount of sun mainly tomorrow.",71.55643081665039,62.88297462463379
"At first, it is still friendly in the southwest; otherwise, it rains every now and then from time to time.",60.40542793273926,62.97319030761719
"From Friday on, it ensures that it snows more with us.",68.55887222290039,67.06587409973145
"At times, it also snows at the weekend.",80.09215354919434,77.00955295562744
The wind remains.,76.12134838104248,71.03659248352051
"On Tuesday, very windy weather, rain, snow, and porridge showers.",79.01581382751465,78.50340557098389
It rains or snows longer in the south.,74.91398429870605,67.50069046020508
"And now the weather forecast for Saturday, January the twenty-sixth, tomorrow.",82.77069282531738,79.77812099456787
"And now the weather forecast for Monday, January twenty-fourth, two thousand eleven, tomorrow.",82.37434196472168,79.8314733505249
"Good evening, dear viewers.",80.8771915435791,80.14260864257812
"Tomorrow, northeast of the Elbe, temperatures will range from minus one on the Upper Rhine to plus eight degrees.",80.39362239837646,76.43069458007812
"Here in the eastern half, it is most likely to seem and also on the edge of the Alps, and then later in the southwest.",77.47924327850342,78.54659748077393
"Especially in the northwest, the sun can come out with a fresh wind from the north to the northeast.",67.89866352081299,66.9659252166748
Snow also falls on Saturday.,52.6574068069458,53.88061237335205
"In the northwest, sometimes a bit of snow.",51.34347152709961,64.09675407409668
"Air pressure ensures deep rainfall, which are sometimes long-lasting and productive.",70.51225471496582,68.58422660827637
"As I said, that night the rain in the west moves on.",61.81022644042969,56.11992931365967
"And now the weather forecast for Wednesday, January the twelfth, tomorrow.",84.73542404174805,81.85105228424072
"In the northeast in Eastern Bavaria and the mountain country, snow or freezing rain is possible at night.",71.99315643310547,84.26794338226318
The day is partly friendly in the south.,77.05499458312988,74.29738140106201
There are also clouds with a little rain later.,77.18960380554199,71.16941261291504
"The wind blows from south to southwest, weak to moderately.",59.510687828063965,58.76728630065918
"In the north and the east, there are more clouds than sun, and drops are only occasionally.",66.21172904968262,69.06486511230469
"And now the weather forecast for Wednesday, the thirtieth of March, tomorrow.",81.7905101776123,76.99930572509766
"Tomorrow on the Hochrhein, temperatures will reach up to twenty-three degrees, while on the North Sea, they will be fifteen.",83.618896484375,67.23738670349121
"In the middle and in the north, the night is usually clearly raining in the south.",83.49977493286133,81.17159080505371
"During the night, the rain moves towards Main.",43.61207628250122,42.816307067871094
Showers with short thunderstorms are also on the North Sea tonight.,79.33325099945068,74.4470911026001
Partly clouds and partly long time sunshine are expected in the southwestern half tomorrow.,65.71329307556152,56.488609313964844
"The southern Germans will now also meet it, but the North Germans already know it today.",65.23902320861816,55.9439640045166
"This low pressure area above the North Atlantic is the linch and focal point; it will ultimately send us the rain to northern Germany, but then more and more in the middle tonight.",65.48155212402344,67.4103479385376
"There is a new low that will reach us tomorrow evening on the North Sea, partly with heavy gusts of wind.",56.73240661621094,56.62731742858887
"At the moment, the nights will be very warm.",69.80888748168945,63.54934501647949
"In some cities, sometimes not under twenty degrees.",59.143877029418945,59.96558475494385
Deep Atlantic runners bring us rainfalls and sometimes stormy winds throughout the week.,70.37691116333008,68.15556526184082
"During the day, dense clouds on the northwest sides of the mountains can also have gaps and rain or snow for a long time.",75.58913993835449,77.5413408279419
Partly down to deeper locations in the evening.,58.87124061584473,60.18240547180176
Isolated porridge showers or short thunderstorms are also there.,70.22025203704834,70.25831699371338
The wind from the northwest brings clouds and some rain on Sunday.,81.0251522064209,76.72609519958496
mostly dry with a mixture of sun and clouds on Monday,81.85091876983643,80.41435050964355
Good evening and hello,81.72536849975586,80.08614540100098
"Rainy days with us in Germany, and therefore the situation on some rivers in the east is still tense.",79.49914932250977,82.5081033706665
There will be at least fifteen to a maximum of seventeen degrees on the Rhine.,73.84792518615723,66.47822380065918
"The weather is sometimes inconsistent on Sunday, with heavy rainfalls or thunderstorms occurring at times.",84.03755760192871,83.95469856262207
Strong showers and thunderstorms they bring.,73.05355453491211,74.95099449157715
"In the coming days, the air that flows to us is then colder.",67.65502643585205,66.98933029174805
Changeable it remains.,63.0089054107666,62.23935508728027
"During the day, it is friendly in the west; otherwise, the sun and denser clouds alternately appear here and there with individual showers.",80.25118923187256,79.43840026855469
"In the east and southeast, thunderstorms are possible.",87.97867584228516,86.5299711227417
"On Sunday, it will be inconsistent with more individual showers and thunderstorms that can be locally violent.",78.88877487182617,78.77092170715332
The new week begins a little cooler and changeable.,78.65651321411133,80.09565162658691
"We reach a new Atlantic low from the west, sometimes with heavy rains and violent thunderstorms.",68.10075759887695,65.99462127685547
"Tomorrow, it will remain quite friendly and warm in the south under the influence of high pressure.",84.81790924072266,82.62935447692871
"Rain spreads from the west tonight, which can be partly productive.",66.21681594848633,61.915175437927246
"Tomorrow in the Emsland, it will be a hot thirty degrees, while it will be a cool sixteen degrees.",69.75796508789062,68.22516632080078
"And now the weather forecast for Tuesday, January fifth, tomorrow.",76.46975421905518,72.29204177856445
"In the north, the wind on the coasts sometimes blows fresh and moderate.",80.84151649475098,74.45442771911621
the wind in the south is weak,62.62312889099121,66.25158309936523
"On the North Sea, temperatures will be minus two degrees tonight, while individual alpine valleys may experience temperatures as low as minus twenty degrees.",68.52513313293457,62.15032768249512
"The temperatures in the west are again between about eighteen and twenty-three degrees, while in the east, they are only twelve to seventeen degrees.",88.04301643371582,88.62831687927246
"In the northeastern half of the eastern lowlands of the eastern low mountain range, the northwest wind blows weakly to moderately.",52.03687858581543,54.79938840866089
"As the course progresses, the rain spreads east, then it clears up in the west.",69.9304256439209,68.34687805175781
Wind fresh in the west and northwest,61.499711990356445,61.84813117980957
The weather there is at least in the morning sunshine.,61.08322715759277,61.95417499542236
There are strong thunderstorms here in Bavaria in the afternoon.,62.79664421081543,59.44925117492676
"And now the weather forecast for Monday, April twelfth, tomorrow.",80.26302528381348,76.69959926605225
The snow border drops to three hundred to six hundred meters.,69.70427227020264,72.66257762908936
And that will change on Wednesday from minus nine to minus one degree.,69.10250282287598,67.02678775787354
"Tomorrow, in Central Europe, we have maximum temperatures ranging from eighteen to twenty-six degrees.",80.22564792633057,76.00382232666016
"It's still warm over Eastern Europe, with temperatures around twenty-five degrees east.",82.57915306091309,77.04413318634033
"And now the weather forecast for Monday, January twenty-five, tomorrow.",87.95525741577148,85.09771537780762
There will be individual showers and it will be windy there on Tuesday.,62.957722663879395,59.143917083740234
In areas otherwise quite friendly in the south and southwest.,71.21956062316895,66.97030448913574
"Over the weekend, it becomes increasingly cold and dry, but it remains.",78.5609769821167,69.9320478439331
"And now the weather forecast for Saturday, the twelfth of September, tomorrow.",85.59973621368408,83.36417770385742
Cool air flows to us in Germany relatively.,72.5751724243164,67.73430061340332
"Initially, only deep exporters reach us in a weakened form.",64.7967300415039,61.66996955871582
A change from sun and clouds otherwise.,82.54192924499512,77.14646530151367
"The wind blows weakly to moderately on the North Sea, and there is also a fresh wind in the mountain country.",78.61972999572754,77.29318428039551
"Tonight, the values are between seven and fourteen degrees.",83.90873622894287,71.44877815246582
"The sun usually prevails again on Sunday, especially in the southeastern half.",68.77696800231934,71.09862327575684
"In the southeast, temperatures tonight will range from twelve to nineteen degrees.",80.47148132324219,73.06480979919434
